,difficulty_rank,difficulty,arrayposition_mainVariableName,arrayposition_sub0,arrayposition_sub1,arrayposition_sub2,difficulty_mainVariableName,difficulty_sub0,difficulty_sub1,difficulty_sub2
84,83.0,0.3755656108597285,2,2,4,3,0.4,0.16666666666666666,0.3333333333333333,0.25
85,81.0,0.3665158371040724,2,5,0,2,0.4,0.4166666666666667,0.0,0.16666666666666666
86,84.0,0.38009049773755654,2,3,5,2,0.4,0.25,0.4166666666666667,0.16666666666666666
87,12.0,0.05429864253393665,0,3,3,6,0.0,0.25,0.25,0.5
88,9.0,0.04072398190045249,0,3,4,2,0.0,0.25,0.3333333333333333,0.16666666666666666
89,9.0,0.04072398190045249,0,2,3,4,0.0,0.16666666666666666,0.25,0.3333333333333333
90,80.0,0.36199095022624433,2,0,4,2,0.4,0.0,0.3333333333333333,0.16666666666666666
91,82.0,0.37104072398190047,2,2,6,0,0.4,0.16666666666666666,0.5,0.0
92,85.0,0.38461538461538464,2,5,6,0,0.4,0.4166666666666667,0.5,0.0
93,7.0,0.03167420814479638,0,1,0,6,0.0,0.08333333333333333,0.0,0.5
94,6.0,0.027149321266968326,0,1,4,1,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333
95,11.0,0.049773755656108594,0,4,3,4,0.0,0.3333333333333333,0.25,0.3333333333333333
96,12.0,0.05429864253393665,0,6,1,5,0.0,0.5,0.08333333333333333,0.4166666666666667
97,12.0,0.05429864253393665,0,5,2,5,0.0,0.4166666666666667,0.16666666666666666,0.4166666666666667
98,11.0,0.049773755656108594,0,6,4,1,0.0,0.5,0.3333333333333333,0.08333333333333333
99,9.0,0.04072398190045249,0,1,4,4,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333
100,13.0,0.058823529411764705,0,5,3,5,0.0,0.4166666666666667,0.25,0.4166666666666667
101,12.0,0.05429864253393665,0,3,4,5,0.0,0.25,0.3333333333333333,0.4166666666666667
102,1.0,0.004524886877828055,0,1,0,0,0.0,0.08333333333333333,0.0,0.0
103,15.0,0.06787330316742081,0,6,4,5,0.0,0.5,0.3333333333333333,0.4166666666666667
104,10.0,0.04524886877828054,0,2,3,5,0.0,0.16666666666666666,0.25,0.4166666666666667
105,15.0,0.06787330316742081,0,6,4,5,0.0,0.5,0.3333333333333333,0.4166666666666667
106,11.0,0.049773755656108594,0,2,4,5,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667
107,8.0,0.03619909502262444,0,2,1,5,0.0,0.16666666666666666,0.08333333333333333,0.4166666666666667
108,87.0,0.3936651583710407,2,6,6,1,0.4,0.5,0.5,0.08333333333333333
109,80.0,0.36199095022624433,2,2,4,0,0.4,0.16666666666666666,0.3333333333333333,0.0
110,84.0,0.38009049773755654,2,6,3,1,0.4,0.5,0.25,0.08333333333333333
111,9.0,0.04072398190045249,0,5,3,1,0.0,0.4166666666666667,0.25,0.08333333333333333
112,9.0,0.04072398190045249,0,2,3,4,0.0,0.16666666666666666,0.25,0.3333333333333333
113,8.0,0.03619909502262444,0,1,5,2,0.0,0.08333333333333333,0.4166666666666667,0.16666666666666666
114,79.0,0.3574660633484163,2,5,0,0,0.4,0.4166666666666667,0.0,0.0
115,81.0,0.3665158371040724,2,2,4,1,0.4,0.16666666666666666,0.3333333333333333,0.08333333333333333
116,86.0,0.3891402714932127,2,5,5,2,0.4,0.4166666666666667,0.4166666666666667,0.16666666666666666
117,77.0,0.34841628959276016,2,1,1,1,0.4,0.08333333333333333,0.08333333333333333,0.08333333333333333
118,80.0,0.36199095022624433,2,2,1,3,0.4,0.16666666666666666,0.08333333333333333,0.25
119,76.0,0.3438914027149321,2,1,1,0,0.4,0.08333333333333333,0.08333333333333333,0.0
120,80.0,0.36199095022624433,2,5,0,1,0.4,0.4166666666666667,0.0,0.08333333333333333
121,78.0,0.35294117647058826,2,3,0,1,0.4,0.25,0.0,0.08333333333333333
122,84.0,0.38009049773755654,2,1,6,3,0.4,0.08333333333333333,0.5,0.25
123,83.0,0.3755656108597285,2,5,3,1,0.4,0.4166666666666667,0.25,0.08333333333333333
124,75.0,0.3393665158371041,2,0,1,0,0.4,0.0,0.08333333333333333,0.0
125,83.0,0.3755656108597285,2,6,0,3,0.4,0.5,0.0,0.25
126,80.0,0.36199095022624433,2,2,1,3,0.4,0.16666666666666666,0.08333333333333333,0.25
127,80.0,0.36199095022624433,2,3,0,3,0.4,0.25,0.0,0.25
128,77.0,0.34841628959276016,2,0,2,1,0.4,0.0,0.16666666666666666,0.08333333333333333
129,82.0,0.37104072398190047,2,3,2,3,0.4,0.25,0.16666666666666666,0.25
130,80.0,0.36199095022624433,2,1,2,3,0.4,0.08333333333333333,0.16666666666666666,0.25
131,80.0,0.36199095022624433,2,3,2,1,0.4,0.25,0.16666666666666666,0.08333333333333333
132,88.0,0.39819004524886875,2,4,6,4,0.4,0.3333333333333333,0.5,0.3333333333333333
133,82.0,0.37104072398190047,2,4,2,2,0.4,0.3333333333333333,0.16666666666666666,0.16666666666666666
134,80.0,0.36199095022624433,2,2,3,1,0.4,0.16666666666666666,0.25,0.08333333333333333
135,46.0,0.2081447963800905,1,4,2,3,0.2,0.3333333333333333,0.16666666666666666,0.25
136,42.0,0.19004524886877827,1,3,2,0,0.2,0.25,0.16666666666666666,0.0
137,46.0,0.2081447963800905,1,4,2,3,0.2,0.3333333333333333,0.16666666666666666,0.25
138,9.0,0.04072398190045249,0,2,5,2,0.0,0.16666666666666666,0.4166666666666667,0.16666666666666666
139,12.0,0.05429864253393665,0,5,3,4,0.0,0.4166666666666667,0.25,0.3333333333333333
140,10.0,0.04524886877828054,0,5,1,4,0.0,0.4166666666666667,0.08333333333333333,0.3333333333333333
141,82.0,0.37104072398190047,2,3,4,1,0.4,0.25,0.3333333333333333,0.08333333333333333
142,79.0,0.3574660633484163,2,0,3,2,0.4,0.0,0.25,0.16666666666666666
143,85.0,0.38461538461538464,2,5,3,3,0.4,0.4166666666666667,0.25,0.25
144,50.0,0.22624434389140272,1,5,4,4,0.2,0.4166666666666667,0.3333333333333333,0.3333333333333333
145,48.0,0.2171945701357466,1,4,4,3,0.2,0.3333333333333333,0.3333333333333333,0.25
146,45.0,0.20361990950226244,1,4,1,3,0.2,0.3333333333333333,0.08333333333333333,0.25
147,43.0,0.19457013574660634,1,2,2,2,0.2,0.16666666666666666,0.16666666666666666,0.16666666666666666
148,49.0,0.22171945701357465,1,5,4,3,0.2,0.4166666666666667,0.3333333333333333,0.25
149,47.0,0.21266968325791855,1,4,4,2,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666
150,83.0,0.3755656108597285,2,2,4,3,0.4,0.16666666666666666,0.3333333333333333,0.25
151,86.0,0.3891402714932127,2,6,5,1,0.4,0.5,0.4166666666666667,0.08333333333333333
152,80.0,0.36199095022624433,2,0,3,3,0.4,0.0,0.25,0.25
153,48.0,0.2171945701357466,1,4,4,3,0.2,0.3333333333333333,0.3333333333333333,0.25
154,49.0,0.22171945701357465,1,4,5,3,0.2,0.3333333333333333,0.4166666666666667,0.25
155,49.0,0.22171945701357465,1,4,5,3,0.2,0.3333333333333333,0.4166666666666667,0.25
156,9.0,0.04072398190045249,0,3,1,5,0.0,0.25,0.08333333333333333,0.4166666666666667
157,10.0,0.04524886877828054,0,5,2,3,0.0,0.4166666666666667,0.16666666666666666,0.25
158,5.0,0.02262443438914027,0,0,1,4,0.0,0.0,0.08333333333333333,0.3333333333333333
159,49.0,0.22171945701357465,1,4,5,3,0.2,0.3333333333333333,0.4166666666666667,0.25
160,47.0,0.21266968325791855,1,5,1,4,0.2,0.4166666666666667,0.08333333333333333,0.3333333333333333
161,52.0,0.23529411764705882,1,6,5,4,0.2,0.5,0.4166666666666667,0.3333333333333333
162,42.0,0.19004524886877827,1,5,0,0,0.2,0.4166666666666667,0.0,0.0
163,43.0,0.19457013574660634,1,2,1,3,0.2,0.16666666666666666,0.08333333333333333,0.25
164,45.0,0.20361990950226244,1,4,1,3,0.2,0.3333333333333333,0.08333333333333333,0.25
165,52.0,0.23529411764705882,1,6,6,3,0.2,0.5,0.5,0.25
166,47.0,0.21266968325791855,1,6,1,3,0.2,0.5,0.08333333333333333,0.25
167,46.0,0.2081447963800905,1,5,1,3,0.2,0.4166666666666667,0.08333333333333333,0.25
168,15.0,0.06787330316742081,0,6,5,4,0.0,0.5,0.4166666666666667,0.3333333333333333
169,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
170,4.0,0.01809954751131222,0,2,1,1,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333
171,12.0,0.05429864253393665,0,6,1,5,0.0,0.5,0.08333333333333333,0.4166666666666667
172,12.0,0.05429864253393665,0,1,5,6,0.0,0.08333333333333333,0.4166666666666667,0.5
173,5.0,0.02262443438914027,0,0,5,0,0.0,0.0,0.4166666666666667,0.0
174,11.0,0.049773755656108594,0,5,4,2,0.0,0.4166666666666667,0.3333333333333333,0.16666666666666666
175,6.0,0.027149321266968326,0,0,1,5,0.0,0.0,0.08333333333333333,0.4166666666666667
176,5.0,0.02262443438914027,0,0,0,5,0.0,0.0,0.0,0.4166666666666667
177,6.0,0.027149321266968326,0,3,0,3,0.0,0.25,0.0,0.25
178,5.0,0.02262443438914027,0,0,4,1,0.0,0.0,0.3333333333333333,0.08333333333333333
179,6.0,0.027149321266968326,0,1,4,1,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333
180,49.0,0.22171945701357465,1,5,4,3,0.2,0.4166666666666667,0.3333333333333333,0.25
181,50.0,0.22624434389140272,1,6,4,3,0.2,0.5,0.3333333333333333,0.25
182,49.0,0.22171945701357465,1,4,5,3,0.2,0.3333333333333333,0.4166666666666667,0.25
183,42.0,0.19004524886877827,1,0,5,0,0.2,0.0,0.4166666666666667,0.0
184,41.0,0.18552036199095023,1,0,1,3,0.2,0.0,0.08333333333333333,0.25
185,44.0,0.19909502262443438,1,2,2,3,0.2,0.16666666666666666,0.16666666666666666,0.25
186,6.0,0.027149321266968326,0,1,0,5,0.0,0.08333333333333333,0.0,0.4166666666666667
187,10.0,0.04524886877828054,0,5,4,1,0.0,0.4166666666666667,0.3333333333333333,0.08333333333333333
188,6.0,0.027149321266968326,0,5,0,1,0.0,0.4166666666666667,0.0,0.08333333333333333
189,11.0,0.049773755656108594,0,0,5,6,0.0,0.0,0.4166666666666667,0.5
190,9.0,0.04072398190045249,0,4,2,3,0.0,0.3333333333333333,0.16666666666666666,0.25
191,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
192,15.0,0.06787330316742081,0,5,6,4,0.0,0.4166666666666667,0.5,0.3333333333333333
193,12.0,0.05429864253393665,0,3,5,4,0.0,0.25,0.4166666666666667,0.3333333333333333
194,13.0,0.058823529411764705,0,4,5,4,0.0,0.3333333333333333,0.4166666666666667,0.3333333333333333
195,45.0,0.20361990950226244,1,5,3,0,0.2,0.4166666666666667,0.25,0.0
196,43.0,0.19457013574660634,1,0,2,4,0.2,0.0,0.16666666666666666,0.3333333333333333
197,48.0,0.2171945701357466,1,5,2,4,0.2,0.4166666666666667,0.16666666666666666,0.3333333333333333
198,47.0,0.21266968325791855,1,5,2,3,0.2,0.4166666666666667,0.16666666666666666,0.25
199,48.0,0.2171945701357466,1,3,5,3,0.2,0.25,0.4166666666666667,0.25
200,44.0,0.19909502262443438,1,0,4,3,0.2,0.0,0.3333333333333333,0.25
201,47.0,0.21266968325791855,1,4,5,1,0.2,0.3333333333333333,0.4166666666666667,0.08333333333333333
202,50.0,0.22624434389140272,1,4,6,3,0.2,0.3333333333333333,0.5,0.25
203,50.0,0.22624434389140272,1,4,6,3,0.2,0.3333333333333333,0.5,0.25
204,47.0,0.21266968325791855,1,5,2,3,0.2,0.4166666666666667,0.16666666666666666,0.25
205,44.0,0.19909502262443438,1,2,2,3,0.2,0.16666666666666666,0.16666666666666666,0.25
206,40.0,0.18099547511312217,1,0,2,1,0.2,0.0,0.16666666666666666,0.08333333333333333
207,45.0,0.20361990950226244,1,1,4,3,0.2,0.08333333333333333,0.3333333333333333,0.25
208,51.0,0.23076923076923078,1,4,6,4,0.2,0.3333333333333333,0.5,0.3333333333333333
209,40.0,0.18099547511312217,1,0,2,1,0.2,0.0,0.16666666666666666,0.08333333333333333
210,38.0,0.17194570135746606,1,0,0,1,0.2,0.0,0.0,0.08333333333333333
211,43.0,0.19457013574660634,1,3,2,1,0.2,0.25,0.16666666666666666,0.08333333333333333
212,41.0,0.18552036199095023,1,1,2,1,0.2,0.08333333333333333,0.16666666666666666,0.08333333333333333
213,7.0,0.03167420814479638,0,3,0,4,0.0,0.25,0.0,0.3333333333333333
214,2.0,0.00904977375565611,0,1,0,1,0.0,0.08333333333333333,0.0,0.08333333333333333
215,11.0,0.049773755656108594,0,5,5,1,0.0,0.4166666666666667,0.4166666666666667,0.08333333333333333
216,8.0,0.03619909502262444,0,2,5,1,0.0,0.16666666666666666,0.4166666666666667,0.08333333333333333
217,9.0,0.04072398190045249,0,2,6,1,0.0,0.16666666666666666,0.5,0.08333333333333333
218,9.0,0.04072398190045249,0,2,6,1,0.0,0.16666666666666666,0.5,0.08333333333333333
219,43.0,0.19457013574660634,1,0,5,1,0.2,0.0,0.4166666666666667,0.08333333333333333
220,46.0,0.2081447963800905,1,4,5,0,0.2,0.3333333333333333,0.4166666666666667,0.0
221,49.0,0.22171945701357465,1,5,4,3,0.2,0.4166666666666667,0.3333333333333333,0.25
222,11.0,0.049773755656108594,0,5,5,1,0.0,0.4166666666666667,0.4166666666666667,0.08333333333333333
223,2.0,0.00904977375565611,0,1,0,1,0.0,0.08333333333333333,0.0,0.08333333333333333
224,3.0,0.013574660633484163,0,0,2,1,0.0,0.0,0.16666666666666666,0.08333333333333333
225,12.0,0.05429864253393665,0,5,6,1,0.0,0.4166666666666667,0.5,0.08333333333333333
226,9.0,0.04072398190045249,0,1,4,4,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333
227,6.0,0.027149321266968326,0,0,5,1,0.0,0.0,0.4166666666666667,0.08333333333333333
228,45.0,0.20361990950226244,1,2,5,1,0.2,0.16666666666666666,0.4166666666666667,0.08333333333333333
229,48.0,0.2171945701357466,1,5,5,1,0.2,0.4166666666666667,0.4166666666666667,0.08333333333333333
230,45.0,0.20361990950226244,1,3,4,1,0.2,0.25,0.3333333333333333,0.08333333333333333
231,50.0,0.22624434389140272,1,5,5,3,0.2,0.4166666666666667,0.4166666666666667,0.25
232,40.0,0.18099547511312217,1,1,1,1,0.2,0.08333333333333333,0.08333333333333333,0.08333333333333333
233,51.0,0.23076923076923078,1,6,4,4,0.2,0.5,0.3333333333333333,0.3333333333333333
234,42.0,0.19004524886877827,1,2,3,0,0.2,0.16666666666666666,0.25,0.0
235,44.0,0.19909502262443438,1,1,5,1,0.2,0.08333333333333333,0.4166666666666667,0.08333333333333333
236,46.0,0.2081447963800905,1,4,5,0,0.2,0.3333333333333333,0.4166666666666667,0.0
237,78.0,0.35294117647058826,2,0,1,3,0.4,0.0,0.08333333333333333,0.25
238,80.0,0.36199095022624433,2,1,1,4,0.4,0.08333333333333333,0.08333333333333333,0.3333333333333333
239,80.0,0.36199095022624433,2,5,1,0,0.4,0.4166666666666667,0.08333333333333333,0.0
240,85.0,0.38461538461538464,2,4,3,4,0.4,0.3333333333333333,0.25,0.3333333333333333
241,80.0,0.36199095022624433,2,3,1,2,0.4,0.25,0.08333333333333333,0.16666666666666666
242,82.0,0.37104072398190047,2,2,6,0,0.4,0.16666666666666666,0.5,0.0
243,85.0,0.38461538461538464,2,6,5,0,0.4,0.5,0.4166666666666667,0.0
244,86.0,0.3891402714932127,2,3,6,3,0.4,0.25,0.5,0.25
245,84.0,0.38009049773755654,2,4,4,2,0.4,0.3333333333333333,0.3333333333333333,0.16666666666666666
246,85.0,0.38461538461538464,2,6,2,3,0.4,0.5,0.16666666666666666,0.25
247,83.0,0.3755656108597285,2,0,5,4,0.4,0.0,0.4166666666666667,0.3333333333333333
248,86.0,0.3891402714932127,2,1,6,5,0.4,0.08333333333333333,0.5,0.4166666666666667
249,81.0,0.3665158371040724,2,3,1,3,0.4,0.25,0.08333333333333333,0.25
250,87.0,0.3936651583710407,2,3,5,5,0.4,0.25,0.4166666666666667,0.4166666666666667
251,82.0,0.37104072398190047,2,0,3,5,0.4,0.0,0.25,0.4166666666666667
252,85.0,0.38461538461538464,2,3,5,3,0.4,0.25,0.4166666666666667,0.25
253,82.0,0.37104072398190047,2,4,2,2,0.4,0.3333333333333333,0.16666666666666666,0.16666666666666666
254,77.0,0.34841628959276016,2,0,0,3,0.4,0.0,0.0,0.25
255,79.0,0.3574660633484163,2,3,0,2,0.4,0.25,0.0,0.16666666666666666
256,86.0,0.3891402714932127,2,2,5,5,0.4,0.16666666666666666,0.4166666666666667,0.4166666666666667
257,82.0,0.37104072398190047,2,4,3,1,0.4,0.3333333333333333,0.25,0.08333333333333333
258,1.0,0.004524886877828055,0,0,0,1,0.0,0.0,0.0,0.08333333333333333
259,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
260,10.0,0.04524886877828054,0,5,0,5,0.0,0.4166666666666667,0.0,0.4166666666666667
261,79.0,0.3574660633484163,2,1,3,1,0.4,0.08333333333333333,0.25,0.08333333333333333
262,88.0,0.39819004524886875,2,4,5,5,0.4,0.3333333333333333,0.4166666666666667,0.4166666666666667
263,86.0,0.3891402714932127,2,2,5,5,0.4,0.16666666666666666,0.4166666666666667,0.4166666666666667
264,44.0,0.19909502262443438,1,3,0,4,0.2,0.25,0.0,0.3333333333333333
265,48.0,0.2171945701357466,1,4,3,4,0.2,0.3333333333333333,0.25,0.3333333333333333
266,46.0,0.2081447963800905,1,1,7,1,0.2,0.08333333333333333,0.5833333333333334,0.08333333333333333
267,83.0,0.3755656108597285,2,3,4,2,0.4,0.25,0.3333333333333333,0.16666666666666666
268,79.0,0.3574660633484163,2,2,3,0,0.4,0.16666666666666666,0.25,0.0
269,87.0,0.3936651583710407,2,4,5,4,0.4,0.3333333333333333,0.4166666666666667,0.3333333333333333
270,47.0,0.21266968325791855,1,1,4,5,0.2,0.08333333333333333,0.3333333333333333,0.4166666666666667
271,46.0,0.2081447963800905,1,1,3,5,0.2,0.08333333333333333,0.25,0.4166666666666667
272,49.0,0.22171945701357465,1,0,7,5,0.2,0.0,0.5833333333333334,0.4166666666666667
273,47.0,0.21266968325791855,1,0,5,5,0.2,0.0,0.4166666666666667,0.4166666666666667
274,41.0,0.18552036199095023,1,1,1,2,0.2,0.08333333333333333,0.08333333333333333,0.16666666666666666
275,44.0,0.19909502262443438,1,0,4,3,0.2,0.0,0.3333333333333333,0.25
276,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
277,9.0,0.04072398190045249,0,2,3,4,0.0,0.16666666666666666,0.25,0.3333333333333333
278,12.0,0.05429864253393665,0,3,5,4,0.0,0.25,0.4166666666666667,0.3333333333333333
279,5.0,0.02262443438914027,0,1,0,4,0.0,0.08333333333333333,0.0,0.3333333333333333
280,11.0,0.049773755656108594,0,4,5,2,0.0,0.3333333333333333,0.4166666666666667,0.16666666666666666
281,13.0,0.058823529411764705,0,3,6,4,0.0,0.25,0.5,0.3333333333333333
