,difficulty_rank,difficulty,arrayposition_mainVariableName,arrayposition_sub0,arrayposition_sub1,arrayposition_sub2,difficulty_mainVariableName,difficulty_sub0,difficulty_sub1,difficulty_sub2
19,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
20,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
21,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
22,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
23,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
24,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
25,5.0,0.02262443438914027,0,1,2,2,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666
26,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
27,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
28,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
29,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
30,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
31,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
32,4.0,0.01809954751131222,0,1,2,1,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333
33,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
34,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
35,3.0,0.013574660633484163,0,1,1,1,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333
36,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
37,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
38,4.0,0.01809954751131222,0,1,1,2,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666
39,5.0,0.02262443438914027,0,2,1,2,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666
40,5.0,0.02262443438914027,0,2,1,2,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666
41,5.0,0.02262443438914027,0,2,1,2,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666
42,6.0,0.027149321266968326,0,2,2,2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
43,6.0,0.027149321266968326,0,2,2,2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
44,6.0,0.027149321266968326,0,2,2,2,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
45,7.0,0.03167420814479638,0,2,3,2,0.0,0.16666666666666666,0.25,0.16666666666666666
46,7.0,0.03167420814479638,0,2,3,2,0.0,0.16666666666666666,0.25,0.16666666666666666
47,7.0,0.03167420814479638,0,2,3,2,0.0,0.16666666666666666,0.25,0.16666666666666666
48,8.0,0.03619909502262444,0,2,3,3,0.0,0.16666666666666666,0.25,0.25
49,8.0,0.03619909502262444,0,2,3,3,0.0,0.16666666666666666,0.25,0.25
50,8.0,0.03619909502262444,0,2,3,3,0.0,0.16666666666666666,0.25,0.25
51,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
52,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
53,8.0,0.03619909502262444,0,3,2,3,0.0,0.25,0.16666666666666666,0.25
54,8.0,0.03619909502262444,0,3,2,3,0.0,0.25,0.16666666666666666,0.25
55,8.0,0.03619909502262444,0,3,2,3,0.0,0.25,0.16666666666666666,0.25
56,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
57,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
58,8.0,0.03619909502262444,0,3,3,2,0.0,0.25,0.25,0.16666666666666666
59,8.0,0.03619909502262444,0,3,3,2,0.0,0.25,0.25,0.16666666666666666
60,8.0,0.03619909502262444,0,3,3,2,0.0,0.25,0.25,0.16666666666666666
61,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
62,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
63,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
64,10.0,0.04524886877828054,0,3,3,4,0.0,0.25,0.25,0.3333333333333333
65,10.0,0.04524886877828054,0,3,3,4,0.0,0.25,0.25,0.3333333333333333
66,10.0,0.04524886877828054,0,3,3,4,0.0,0.25,0.25,0.3333333333333333
67,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
68,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
69,9.0,0.04072398190045249,0,3,3,3,0.0,0.25,0.25,0.25
70,10.0,0.04524886877828054,0,4,3,3,0.0,0.3333333333333333,0.25,0.25
71,10.0,0.04524886877828054,0,4,3,3,0.0,0.3333333333333333,0.25,0.25
72,10.0,0.04524886877828054,0,4,3,3,0.0,0.3333333333333333,0.25,0.25
73,11.0,0.049773755656108594,0,4,4,3,0.0,0.3333333333333333,0.3333333333333333,0.25
74,11.0,0.049773755656108594,0,4,4,3,0.0,0.3333333333333333,0.3333333333333333,0.25
75,11.0,0.049773755656108594,0,4,4,3,0.0,0.3333333333333333,0.3333333333333333,0.25
76,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
77,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
78,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
79,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
80,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
81,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
82,11.0,0.049773755656108594,0,4,4,3,0.0,0.3333333333333333,0.3333333333333333,0.25
83,10.0,0.04524886877828054,0,3,4,3,0.0,0.25,0.3333333333333333,0.25
84,10.0,0.04524886877828054,0,3,4,3,0.0,0.25,0.3333333333333333,0.25
85,10.0,0.04524886877828054,0,3,4,3,0.0,0.25,0.3333333333333333,0.25
86,11.0,0.049773755656108594,0,3,4,4,0.0,0.25,0.3333333333333333,0.3333333333333333
87,11.0,0.049773755656108594,0,3,4,4,0.0,0.25,0.3333333333333333,0.3333333333333333
88,11.0,0.049773755656108594,0,3,4,4,0.0,0.25,0.3333333333333333,0.3333333333333333
89,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
90,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
91,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
92,13.0,0.058823529411764705,0,4,5,4,0.0,0.3333333333333333,0.4166666666666667,0.3333333333333333
93,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
94,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
95,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
96,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
97,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
98,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
99,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
100,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
101,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
102,13.0,0.058823529411764705,0,5,4,4,0.0,0.4166666666666667,0.3333333333333333,0.3333333333333333
103,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
104,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
105,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
106,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
107,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
108,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
109,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
110,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
111,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
112,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
113,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
114,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
115,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
116,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
117,16.0,0.07239819004524888,0,5,6,5,0.0,0.4166666666666667,0.5,0.4166666666666667
118,16.0,0.07239819004524888,0,5,6,5,0.0,0.4166666666666667,0.5,0.4166666666666667
119,16.0,0.07239819004524888,0,5,6,5,0.0,0.4166666666666667,0.5,0.4166666666666667
120,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
121,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
122,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
123,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
124,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
125,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
126,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
127,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
128,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
129,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
130,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
131,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
132,12.0,0.05429864253393665,0,4,4,4,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
133,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
134,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
135,13.0,0.058823529411764705,0,4,4,5,0.0,0.3333333333333333,0.3333333333333333,0.4166666666666667
136,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
137,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
138,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
139,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
140,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
141,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
142,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
143,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
144,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
145,17.0,0.07692307692307693,0,6,5,6,0.0,0.5,0.4166666666666667,0.5
146,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
147,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
148,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
149,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
150,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
151,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
152,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
153,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
154,14.0,0.06334841628959276,0,5,5,4,0.0,0.4166666666666667,0.4166666666666667,0.3333333333333333
155,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
156,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
157,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
158,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
159,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
160,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
161,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
162,14.0,0.06334841628959276,0,5,4,5,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667
163,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
164,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
165,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
166,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
167,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
168,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
169,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
170,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
171,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
172,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
173,16.0,0.07239819004524888,0,5,5,6,0.0,0.4166666666666667,0.4166666666666667,0.5
174,17.0,0.07692307692307693,0,5,6,6,0.0,0.4166666666666667,0.5,0.5
175,17.0,0.07692307692307693,0,5,6,6,0.0,0.4166666666666667,0.5,0.5
176,17.0,0.07692307692307693,0,5,6,6,0.0,0.4166666666666667,0.5,0.5
177,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
178,17.0,0.07692307692307693,0,5,6,6,0.0,0.4166666666666667,0.5,0.5
179,17.0,0.07692307692307693,0,5,6,6,0.0,0.4166666666666667,0.5,0.5
180,17.0,0.07692307692307693,0,5,6,6,0.0,0.4166666666666667,0.5,0.5
181,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
182,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
183,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
184,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
185,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
186,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
187,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
188,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
189,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
190,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
191,17.0,0.07692307692307693,0,6,6,5,0.0,0.5,0.5,0.4166666666666667
192,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
193,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
194,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
195,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
196,14.0,0.06334841628959276,0,4,5,5,0.0,0.3333333333333333,0.4166666666666667,0.4166666666666667
197,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
198,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
199,15.0,0.06787330316742081,0,5,5,5,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667
200,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
201,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
202,16.0,0.07239819004524888,0,6,5,5,0.0,0.5,0.4166666666666667,0.4166666666666667
203,17.0,0.07692307692307693,0,6,6,5,0.0,0.5,0.5,0.4166666666666667
204,17.0,0.07692307692307693,0,6,6,5,0.0,0.5,0.5,0.4166666666666667
205,17.0,0.07692307692307693,0,6,6,5,0.0,0.5,0.5,0.4166666666666667
206,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
207,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
208,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
209,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
210,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
211,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
212,20.0,0.09049773755656108,0,7,6,7,0.0,0.5833333333333334,0.5,0.5833333333333334
213,20.0,0.09049773755656108,0,7,6,7,0.0,0.5833333333333334,0.5,0.5833333333333334
214,20.0,0.09049773755656108,0,7,6,7,0.0,0.5833333333333334,0.5,0.5833333333333334
215,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
216,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
217,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
218,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
219,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
220,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
221,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
222,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
223,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
224,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
225,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
226,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
227,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
228,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
229,20.0,0.09049773755656108,0,7,7,6,0.0,0.5833333333333334,0.5833333333333334,0.5
230,20.0,0.09049773755656108,0,7,7,6,0.0,0.5833333333333334,0.5833333333333334,0.5
231,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
232,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
233,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
234,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
235,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
236,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
237,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
238,20.0,0.09049773755656108,0,7,6,7,0.0,0.5833333333333334,0.5,0.5833333333333334
239,20.0,0.09049773755656108,0,7,6,7,0.0,0.5833333333333334,0.5,0.5833333333333334
240,20.0,0.09049773755656108,0,7,6,7,0.0,0.5833333333333334,0.5,0.5833333333333334
241,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
242,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
243,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
244,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
245,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
246,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
247,20.0,0.09049773755656108,0,7,7,6,0.0,0.5833333333333334,0.5833333333333334,0.5
248,20.0,0.09049773755656108,0,7,7,6,0.0,0.5833333333333334,0.5833333333333334,0.5
249,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
250,19.0,0.08597285067873303,0,7,6,6,0.0,0.5833333333333334,0.5,0.5
251,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
252,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
253,18.0,0.08144796380090498,0,6,6,6,0.0,0.5,0.5,0.5
254,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
255,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
256,19.0,0.08597285067873303,0,6,7,6,0.0,0.5,0.5833333333333334,0.5
257,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
258,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
259,20.0,0.09049773755656108,0,6,7,7,0.0,0.5,0.5833333333333334,0.5833333333333334
260,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
261,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
262,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
263,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
264,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
265,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
266,23.0,0.10407239819004525,0,7,8,8,0.0,0.5833333333333334,0.6666666666666666,0.6666666666666666
267,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
268,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
269,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
270,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
271,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
272,21.0,0.09502262443438914,0,7,7,7,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334
273,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
274,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
275,22.0,0.09954751131221719,0,7,8,7,0.0,0.5833333333333334,0.6666666666666666,0.5833333333333334
276,23.0,0.10407239819004525,0,8,8,7,0.0,0.6666666666666666,0.6666666666666666,0.5833333333333334
277,23.0,0.10407239819004525,0,8,8,7,0.0,0.6666666666666666,0.6666666666666666,0.5833333333333334
278,23.0,0.10407239819004525,0,8,8,7,0.0,0.6666666666666666,0.6666666666666666,0.5833333333333334
279,24.0,0.1085972850678733,0,8,8,8,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
280,23.0,0.10407239819004525,0,8,7,8,0.0,0.6666666666666666,0.5833333333333334,0.6666666666666666
